STOP_ID,STOP_NAME,TOWN,TOWN_ID,ROUTE,SEQUENCE,LATITUDE,LONGITUDE
6550,Lincoln St @ Beach St,BOSTON,35,501,15,42.3509701384798,-71.0585283373358
9983,Stuart St @ Charles St S,BOSTON,35,192,62,42.3509793617888,-71.0667846894241
177,Saint James Ave @ Arlington St,BOSTON,35,192,63,42.351005695961,-71.0704921129106
7630,Washington St @ Lowell Ave,NEWTON,207,553,36,42.3510232643255,-71.2107400295733
17645,Washington St @ Lowell St,NEWTON,207,553,60,42.3510604461585,-71.2105050066251
956,Commonwealth Ave @ Buick St,BOSTON,35,193,61,42.351236260187,-71.1159427218639
934,Commonwealth Ave @ Pleasant St,BOSTON,35,193,30,42.3513156607964,-71.1181894891447
238,Congress St @ Sleeper St,BOSTON,35,459,89,42.3514710437717,-71.0502010550701
892,Summer St @ Dorchester Ave,BOSTON,35,4,17,42.3515002475971,-71.0529986699254
909,Tremont St @ Cufflin St,BOSTON,35,193,10,42.3515111215747,-71.1737391023221
218,Congress St @ Sleeper St,BOSTON,35,448,63,42.3515639298797,-71.0503560409774
7620,37 Elm St,NEWTON,207,553,27,42.3516122642585,-71.2306588158186
982,Tremont St opp Cufflin St,BOSTON,35,193,80,42.351635294689,-71.1739972487866
933,Commonwealth Ave @ Babcock St,BOSTON,35,193,29,42.3516548907579,-71.1211358109932
7645,Washington St @ Walnut St,NEWTON,207,553,59,42.3516580615541,-71.2072050968724
7631,Washington St @ Walnut St,NEWTON,207,553,37,42.3516879690891,-71.2070481722069
1241,Charles St S @ Park Plaza,BOSTON,35,43,16,42.3517173381643,-71.067206485537
8167,Walnut St @ Washington St,NEWTON,207,556,52,42.3517620134285,-71.2073739778231
958,Commonwealth Ave @ Babcock St,BOSTON,35,193,62,42.351894091314,-71.1214417486702
7835,Lexington St @ Orris St,NEWTON,207,505,38,42.3519144452266,-71.2459384243068
967,Cambridge St @ Saunders St,BOSTON,35,193,68,42.3520375646514,-71.1416799421265
78204,Lexington St @ Orris St,NEWTON,207,505,14,42.3520828143822,-71.2458422165744
931,Brighton Ave @ Comm Ave,BOSTON,35,193,28,42.3521404109164,-71.1254250558897
959,1079 Commonwealth Ave,BOSTON,35,193,63,42.3521448938135,-71.1235220985715
6537,Washington St @ Essex St,BOSTON,35,191,68,42.3522896415865,-71.0626218890182
960,19 Brighton Ave,BOSTON,35,193,64,42.3523586448352,-71.1262275610032
6564,Summer St @ South Station- Red Line entrance,BOSTON,35,459,88,42.3524212558054,-71.0548821912267
924,Cambridge St @ Gordon St,BOSTON,35,193,22,42.3524393955691,-71.1405629860896
7654,Elm St @ River St,NEWTON,207,553,69,42.352577629928,-71.2310680146786
7632,Washington St @ Harvard St,NEWTON,207,553,38,42.3526930684928,-71.2023626314839
929,Brighton Ave @ Linden St,BOSTON,35,193,27,42.3527382654505,-71.1303156365062
7644,Washington St @ Harvard St,NEWTON,207,553,58,42.3527581394383,-71.2021290293474
962,Brighton Ave @ Linden St,BOSTON,35,193,65,42.352843978891,-71.1303035341185
983,Tremont St @ Playstead Rd,NEWTON,207,193,81,42.3528940187386,-71.1765408769579
928,Brighton Ave @ Harvard Ave,BOSTON,35,193,26,42.3529508691198,-71.1321673800798
907,Tremont St @ Pembroke St,NEWTON,207,193,9,42.3529966831314,-71.1767481212433
925,Cambridge St @ Barrows St,BOSTON,35,193,23,42.3531696015298,-71.1384858507663
8279,Tremont St opp Avery St,BOSTON,35,191,80,42.3532226281174,-71.0643033620858
927,Brighton Ave @ Allston St,BOSTON,35,193,25,42.3532339810156,-71.1345285524083
21511,Sleeper St @ Seaport Blvd,BOSTON,35,4,6,42.3532355827743,-71.0483523032723
964,Brighton Ave opp Quint St,BOSTON,35,193,66,42.3532752179777,-71.1338821751889
966,Cambridge St @ N Beacon St,BOSTON,35,193,67,42.3533516446662,-71.1379837536507
82851,Walnut St @ Page St,NEWTON,207,556,28,42.3533977651294,-71.2080361324388
926,Brighton Ave @ Cambridge St,BOSTON,35,193,24,42.3534315104507,-71.1366738710252
215,Northern Ave opp Federal Courthouse,BOSTON,35,4,7,42.3534885170607,-71.0470713348218
221,Atlantic Ave. @ Congress St.,BOSTON,35,4,5,42.3538372585396,-71.0532357601404
7655,River St  @ Mague Ave,NEWTON,207,553,70,42.35388600555,-71.2334596683006
985,Tremont St @ Waverly Ave,NEWTON,207,193,82,42.353928459059,-71.1787782274675
7643,Washington St @ Craft St,NEWTON,207,553,57,42.3539483164296,-71.1990168702095
7619,River St opp Mague St,NEWTON,207,553,26,42.3539654801473,-71.233565832078
76431,Washington St @ Crafts St,NEWTON,207,553,39,42.3540638305208,-71.1986639351157
906,Tremont St @ Waverly Ave,NEWTON,207,193,8,42.3540785539678,-71.1790542929493
16535,Otis St @ Summer St,BOSTON,35,459,86,42.3542187058272,-71.0585300717146
16535,Otis St @ Summer St,BOSTON,35,448,66,42.3542197058272,-71.0585300717146
1195,Cambridge St @ Emery Rd,BOSTON,35,501,23,42.3542287746028,-71.1358257031209
905,Tremont St opp Hibbard Rd,NEWTON,207,193,7,42.3547704895048,-71.1810957257483
986,Tremont St @ Hibbard Rd,NEWTON,207,193,83,42.3547883330611,-71.1812008918727
7633,Washington St @ Lewis Terr,NEWTON,207,553,40,42.3548210376508,-71.1958773329712
222,Atlantic Ave @ Seaport Blvd.,BOSTON,35,4,19,42.3549080479615,-71.0512240478476
78573,Adams St @ Washington St,NEWTON,207,558,40,42.3549583006352,-71.1958041992727
7618,River St  @ Pine St,NEWTON,207,553,25,42.3550450272571,-71.2351430027835
7656,River St @ Sheridan St,NEWTON,207,553,71,42.3551199091292,-71.2352645505475
78203,181 Lexington St,NEWTON,207,505,13,42.3552512710782,-71.2422393370815
6551,Federal St @ Franklin St,BOSTON,35,501,16,42.3552652454184,-71.0565087938171
904,Park St @ Elmwood St,NEWTON,207,193,6,42.3554297415058,-71.1822988552254
6535,Franklin St @ Devonshire St,BOSTON,35,448,65,42.3554801850666,-71.0572467725087
1193,Cambridge St @ Franklin St,BOSTON,35,501,22,42.3554973528159,-71.1328606964248
7634,Washington St @ Jewett St,NEWTON,207,553,41,42.3554999623766,-71.1919775100911
16551,Congress St @ Franklin St,BOSTON,35,4,4,42.3555337781272,-71.0555480446414
7641,Washington St @ Jewett St,NEWTON,207,553,55,42.3555512714679,-71.19173762988
78202,161 Lexington St,NEWTON,207,558,85,42.3555574994609,-71.2416442333065
987,Park St @ Tremont St,NEWTON,207,193,84,42.3555980760752,-71.1823096479551
8189,Walnut St @ Watertown St,NEWTON,207,556,27,42.3557520173719,-71.2089741172697
7837,Lexington St @ Roberta Rd,NEWTON,207,505,40,42.3557710948106,-71.2412764140901
7635,Washington St @ Church St,NEWTON,207,553,42,42.3559045703007,-71.1902362833425
7640,Washington St @ Hovey St,NEWTON,207,553,54,42.3559644858569,-71.1900237042411
9980,Charles St @ Beacon St,BOSTON,35,43,17,42.3560351595274,-71.0693471369834
10000,Tremont St opp Winter St,BOSTON,35,191,79,42.3561314177019,-71.0623968782741
76561,River St @ William St,NEWTON,207,553,72,42.3561593308406,-71.236828182263
9031,400 Centre St,NEWTON,207,193,5,42.3562193216735,-71.1842675195928
76171,River St opp Williams St,NEWTON,207,553,24,42.3562351769551,-71.2369269235457
223,Atlantic Ave @ Rowes Wharf,BOSTON,35,4,20,42.3562737026555,-71.0508026635135
7801,Adams St @ Middle St,NEWTON,207,558,57,42.3566783769066,-71.1980102995613
6539,350 Washington St,BOSTON,35,193,40,42.3567643065095,-71.0590064818858
16539,Milk St @ Devonshire St,BOSTON,35,191,69,42.3567707584914,-71.0574799113451
7858,Adams St @ Lincoln Rd,NEWTON,207,558,39,42.3568252845179,-71.1981910625652
9981,Beacon St opp Walnut St,BOSTON,35,43,18,42.3570009654711,-71.0657922417508
903,Washington St @ Bacon St,NEWTON,207,193,4,42.3571004477694,-71.1859292025859
7657,River St @ James St,NEWTON,207,553,73,42.3571100659286,-71.238361461073
7617,River St @ James St,NEWTON,207,553,23,42.3571693842436,-71.2384792209102
1191,Cambridge St @ Lincoln St,BOSTON,35,501,21,42.3574088689561,-71.1280158996969
11891,Pearl St @ Congress St,BOSTON,35,191,70,42.3574866840552,-71.0563332517218
9982,Beacon St @ Park St,BOSTON,35,43,19,42.3576961977788,-71.0633161104747
78201,Lexington St @ Rumford St,NEWTON,207,505,12,42.3577219893146,-71.2396742618493
7744,Walnut St @ Linwood Ave,NEWTON,207,556,26,42.3577405188506,-71.210832428305
7616,River St @ Lexington St,NEWTON,207,553,22,42.3577607479073,-71.2395170390478
988,Centre St @ Jefferson St,NEWTON,207,193,85,42.358009134063,-71.1847101659315
49704,Tremont St @ Beacon St,BOSTON,35,191,78,42.3580829525886,-71.0603665736014
78571,Adams St @ Quirk St,NEWTON,207,558,38,42.3583220365144,-71.2001544051162
1900,Centre St @ Pearl St,NEWTON,207,193,3,42.3584643462956,-71.1849478093564
6547,Devonshire St @ State St,BOSTON,35,4,3,42.35858484324,-71.0572573580433
30233,Atlantic Ave @ Milk St,BOSTON,35,4,21,42.3586495378098,-71.0515514460568
190,Congress St @ State St,BOSTON,35,191,71,42.3587701671677,-71.0567854505682
65,State St @ Washington Mall - State St Sta,BOSTON,35,352,15,42.3588124013095,-71.0575286399885
1190,Cambridge St @ Seattle St,BOSTON,35,501,20,42.3588517415786,-71.1238409281993
86968,Lexington St @ Whitlowe Rd,NEWTON,207,505,11,42.3591642275554,-71.2394260502486
7839,Rumford Ave @ Buttrick St,WALTHAM,308,558,10,42.3593279188882,-71.2435385705286
7743,Crafts St @ California St,NEWTON,207,556,25,42.3594448005242,-71.2131164074801
49703,"Cambridge St @ Center Plaza - Gov't Ctr",BOSTON,35,191,77,42.3595222119094,-71.0598784108407
224,Atlantic Ave @ State St-Marriot Hotel,BOSTON,35,4,22,42.3595437245276,-71.0517959720444
81684,Crafts St @ North St,NEWTON,207,556,57,42.3597421264938,-71.2153461991584
7742,Crafts St @ North St,NEWTON,207,556,24,42.3597647678066,-71.2156679630013
81685,Crafts St @ Albemarle St,NEWTON,207,556,58,42.3598482220882,-71.2166023848853
7741,Crafts St @ Albemarle St,NEWTON,207,556,23,42.3598901887274,-71.2171926539987
88346,Sunnyside St @ South St,WALTHAM,308,553,99,42.3599051917565,-71.2623663252173
7802,Adams St @ Watertown St,NEWTON,207,558,58,42.3599335835917,-71.2022665318427
902,Galen St @ Boyd St,WATERTOWN,314,193,2,42.3600027863216,-71.1853817673783
8187,Watertown St @ Adams St,NEWTON,207,558,37,42.3600966428462,-71.2022351825344
76591,Moody St @ Adams Ave,WALTHAM,308,505,43,42.36011889666,-71.2393078908852
81686,Crafts St @ Harding St,NEWTON,207,556,59,42.3603037819931,-71.2219413633654
191,Congress St @ North St,BOSTON,35,191,72,42.3603653708511,-71.0571925072011
7740,Crafts St @ Waltham St,NEWTON,207,556,22,42.3604508532813,-71.2228350702717
4510,Cambridge St @ Government Ctr Sta,BOSTON,35,352,17,42.3607233294871,-71.0606441063898
8171,Watertown St @ Chapel St,NEWTON,207,558,59,42.360835014448,-71.2002408159868
7856,Chapel St @ Watertown  St,NEWTON,207,558,36,42.3608466547497,-71.2001836872845
28310,Cambridge St @ Saltonstall Bldg - Bowdoin Sq,BOSTON,35,191,76,42.3609878243303,-71.0616873503008
7804,Chapel St @ Watertown St,NEWTON,207,558,60,42.3609883322867,-71.2001605121415
7818,Rumford Ave @ Woerd Ave,WALTHAM,308,558,82,42.3610531114148,-71.2455609944914
7841,Rumford Ave @ Woerd Ave,WALTHAM,308,558,11,42.3611249239355,-71.2456666967018
86967,Moody St opp Underwood Pk,WALTHAM,308,505,10,42.3611412582219,-71.2391554384282
49702,Cambridge St @ Bowdoin St,BOSTON,35,191,75,42.3611552793475,-71.0625521470918
30203,Congress St opp Hanover St,BOSTON,35,194,43,42.3613955359514,-71.0576704676561
81687,Waltham St @ Lodge Rd,NEWTON,207,556,60,42.3614410642247,-71.2235940081385
7739,Walthm St @ Lodge Rd,NEWTON,207,556,21,42.361583669005,-71.2237375210563
7600,South St @ Angelside St,WALTHAM,308,553,1,42.3616101640293,-71.2609704798479
7600,South St @ Angelside St,WALTHAM,308,553,100,42.3616111640293,-71.2609704798479
76592,Moody St @ Derby St,WALTHAM,308,505,44,42.3616178124819,-71.2390862847192
88345,South St @ Turner St,WALTHAM,308,553,98,42.3617655274064,-71.2608479241397
117,Congress St @ Haymarket  Sta,BOSTON,35,191,73,42.3620073104977,-71.0579518197111
225,Atlantic Ave @ Commercial Wharf,BOSTON,35,4,23,42.3621741210459,-71.0511013014015
4511,New Sudbury @ Congress St,BOSTON,35,352,18,42.3622393243812,-71.0589365254132
7855,75 Chapel St,NEWTON,207,558,35,42.3622431439441,-71.2008568698805
7842,48 Woerd Ave,WALTHAM,308,558,12,42.362363688836,-71.244592722619
7817,Opp 48 Woerd Ave,WALTHAM,308,558,81,42.3625368437745,-71.2445246857957
7738,Waltham St @ Bonita St,NEWTON,207,556,20,42.362941538207,-71.2253547137008
81688,Waltham St @ Hazelhurst Ave,NEWTON,207,556,61,42.3630986585037,-71.225491364321
8310,Haymarket Station,BOSTON,35,424,1,42.363099555601,-71.058146980401
8310,Haymarket Station,BOSTON,35,117,36,42.363100555601,-71.058146980401
17670,South St opp Old South St,WALTHAM,308,553,97,42.3631474330289,-71.2597071442018
